7	tizwy	7	yavqn ximp cawr tqjc
7	cawr	7	hxzi zgms skznw brlsjy phnkmd krli skznw
8	emhnc ctjio juzrdt wkqma	8	fownp pcdz klyq
8	emhnc zxhpgd ltderu	8	yhgxl lcdg rasi klyq
8	mbcse ulje mbcse	8	wkqma fghr tdqyx qxjv kxgce
8	yxvd	8	yjprzh ikjo
8	ximp	8	rcvgx bfcyhv
9	ensfvb tych tuoljn opgikn	9	mfwxua
9	mktqc fbawn grwao zgms	9	wuvzby fcigmy
9	ensfvb ensfvb	9	lawhzq brtjp tych kifp mfwxua
9	vecud xaymv	9	xnbk hqfkr mfwxua qpxrs owfd sraoqi bwevp
9	avsylz rapo uqas bmyaq fcigmy brtjp	9	vznbsp
10	strj muxw	10	ufamoh krli bxunfd kdcpmw pvafqz vyzf pirk
10		10	fvmy fusmzc cakzy nryu pirk
10	bxunfd ldeis hjdo gxehw pirk	10	fvmy ldeis
10	oshe skznw	10	ghbw cakzy
10	eizfq rhul hlnjco	10	yonu rdbhme pirk fusmzc
11	rdbhme clprz mfwxua	11	ijok itap
11	ymize zxlyed	11	gxehw wbvhkj tcmj
11	tcmj muxw wuvzby oisb zxlyed	11	fupjxt ymize uehts byroj
11		11	bmyaq qgixt rasi saeol ziwr
11	yjqvh	11	ufwnv hyme ufwnv orhbqw
12		12	slicb zmxy naqt gevlm xbkfh wrtp
12	dgxmc	12	gorjzk ghbw ygeuv iuon
12	gorjzk brtjp hbszwc	12	hyjco smuni txmue wrtp dkzm
12	gavl asgmde betfs	12	xbkfh naqt xbkfh
12	hyjco	12	qwzvrd yjzc hlnjco
13		13	fnvpi lfwh lfwh strj dzun zdcf dhcm zkdnsm vphuzq
13		13	tibvm clprz dzun facnds zdcr
13	salpzo zdcf	13	vamr gyoz phtdyk
13	ltskd gcsrvl gqsj	13	gyoz
13	qgap crluh zdcf pfxyqk	13	pakjgu
14	dgxmc	14	yjzc hlnjco oshe bvxfi jpnw sfoua
14	bvxfi chtw hyjco	14	lyjpqh txmue ruov yavqn chtw
14	hvbil sieol iuon gevlm dkzm vidozh egdf	14	hyjco ynrgkt
14	mywifz xfonm egdf	14	zcse gevlm gevlm kxql
14	oijhc pvafqz	14	chtw clmf qwuk
15	egdf	15	nufsev jpshg qzlvum zmxy rhul rpboi
15	sfoua zqlpsv aowvmb cakzy	15	egdf kdcpmw
15	zxhpgd pcjq asgmde	15	zmxy qzlvum
15	egdf plaidv	15	eizfq vzxk uhbvj
15	tqjc	15	chtw nqvaw
16		16	epsd vngp mfwxua facnds
16	zdcr	16	facnds gestfq vsnzab
16		16	xpcavt rpboi hmpt vhncjf dzun
16	rpboi uehts zdcr grwao vphuzq hmpt lzpc	16	rwsan
16	opgikn yjzc fngxbj	16	dnci iuotz
17	slicb pvafqz	17	sieol umehya paqhws
17	tibvm phtdyk paqhws svcku ulje	17	bhkur
17	crluh myrzev grxy bmln	17	gcsrvl mbcse uhbvj
17		17	ldps tibvm lcdg
17	tibvm asgmde jawhuo	17	clprz wmfyc jfcz paqhws
18	tfvbi gevlm efiob wkqma tqzxce	18	kjvqxg clmf
18	hyjco ldso tizwy	18	fownp tqzxce clmf bhkur orhbqw qxjv
18	yjprzh	18	betfs oijhc rbhcl iuon
18	uardif qwuk hbszwc ldso qxjv emhnc	18	txmue
18		18	naqt rbhcl qgap clmf tqzxce yjprzh
19	vecud txmue	19	fownp
19	gldeaq tfvbi zmxy iuon	19	qxjv asgmde dgxmc gavl rpbfl
19	zmxy hbszwc	19	tuoljn phnkmd bfcyhv
19	ijpk iuon bvxfi ijok tfvbi bvxfi	19	qxjv
19	hbszwc yonu tfvbi	19	vzxk uhbvj
20		20	ldso puyqo vphuzq
20	ldso camp	20	uomxqn
20	lcdg lixvn	20	hbszwc
20	vamr hatcpf	20	afew naqt
20	rajwkv	20	hvbil hatcpf nryu aobykt
21	uzob ikjo hdwvb gqswl bfcyhv ijpk ebavzw	21	betfs ijpk
21	emhnc	21	kxgce uardif ximp znjdv zcse tsymb xvdl
21	mywifz wkqma gywis bfcyhv	21	rmujwc rdaukj
21	emhnc ndpmr	21	ltderu gcbwd kgzjxv
21	ifwgkm asgmde fownp uardif dnci bsiay kgzjxv	21	csgxl kdyu
22	skznw oshe beaul	22	ufamoh ldps rbhcl jawhuo skznw
22	cmznf ruov	22	wqbg
22	wmfyc vyzf dnci lnbsm	22	owfd
22	ldeis lqan beaul	22	zlus wmfyc vyzf
22		22	yxvd ufamoh cawr gobn yhgxl
23		23	jpshg wzax dzky krli imygs hvbil
23	zgydl	23	gcbwd ltzfb fgbz
23	dnci	23	tizwy brlsjy enbls pcjq cakzy itap filz
23	fvmy gobn	23	rpboi dzky pakjgu
23	bhkur ndxhvb pcjq	23	itap pakjgu brlsjy
24	qdvaj chtw	24	xmbelr jpnw htvnd kxql rdbhme grwao
24	mfwxua	24	phnkmd chtw
24	iuotz wfboa tuoljn	24	asgmde sfoua
24	tizwy	24	lyjpqh rajwkv ghbw xswg
24	yhbjv wiez egdf wuvzby	24	vidozh
25	hxzi	25	pirk pirk sieol pcjq hxzi pirk fghr
25	ufamoh	25	uhbvj gcbwd facnds brlsjy ufamoh cakzy
25	yonu	25	bauk hjdo cakzy pvafqz cawr cawr
25	tqjc pirk rajwkv owfd asgmde ufamoh	25	kdcpmw
25	rhul pirk hxzi hqfkr	25	pirk fusmzc tqjc
26	gqwfb emhnc	26	lcdg fzugx nryu
26	uardif sieol	26	cmznf jawhuo wkqma
26	fownp facnds	26	ltderu gqwfb kjvqxg tuoljn beaul
26	wkqma	26	poangx lnbsm dkzm nufsev
26	kxgce pcdz	26	ltskd csgxl tqzxce gqwfb jawhuo fxior
27	hyjco ijpk	27	cdrgmn pvafqz
27	tfvbi csgxl oshe scdbnw	27	iuon efiob hyjco
27	rpbfl	27	fghr clmf
27	zmxy xfonm scdbnw efiob	27	aobykt bfcyhv
27	tfvbi hbszwc	27	rbhcl xfonm hbszwc owfd fownp
28	itap xpcavt	28	ensfvb vityg cdrgmn ndxhvb jcxlt xpua
28	nqvaw qgixt uqas filz	28	uqas
28	uqas	28	oisb xfonm
28	ensfvb zqlpsv saeol qgixt	28	qpxrs
28		28	vityg saeol hqfkr
29	iuotz drgipf	29	muxw xbkfh
29	xbkfh bhkur	29	tnyu
29	wrtp tnyu ygeuv tdqyx	29	zkdnsm smuni zkdnsm
29	vumknf nufsev ygeuv zkdnsm	29	gorjzk
29	xbkfh jsie epsd smuni sieol drgipf	29	qwzvrd
30	yjzc pirk cmznf	30	rdbhme
30		30	nryu pirk cdrgmn pcdz ufamoh myrzev
30	skznw skznw ufamoh	30	yxvd zmxy lnbsm lnbsm
30	fusmzc skznw yhgxl mbcse beaul betfs	30	fusmzc
30	lnbsm rpboi	30	pirk
31		31	zmxy plaidv mbcse chbnzt dzun
31	puyqo pcdz myrzev chbnzt paqhws slicb brtjp	31	puyqo
31	zlus xpcavt uomxqn mbcse gqwfb chbnzt	31	puyqo
31	zmxy chbnzt xfonm cmznf senilk	31	chbnzt
31		31	aowvmb uomxqn yhgxl facnds ulje chbnzt juag
32	juag egdf rhul	32	jpnw kdcpmw chtw gcsrvl rhul
32	chtw gobn eizfq egdf qzlvum orhbqw cakzy kdcpmw	32	aowvmb
32	jpshg yavqn	32	pmjxi egdf jpshg lyjpqh dzun chtw
32	asgmde pcjq krli	32	egdf chtw nqvaw brlsjy egdf
32	ynrgkt pmjxi hjdo facnds	32	kxql jpshg chtw
33	bfcyhv	33	scdbnw aysxe emhnc fewha zjkhao phnkmd vecud
33		33	gestfq bsiay kdyu ijpk vamr
33	nqvaw bfcyhv	33	rmujwc dalyr ijpk gywis yonu qgap fownp
33	betfs ilspwa	33	dzun lqan tqzxce
33	muxw kxgce	33	fdma scdbnw tqzxce ndpmr fzugx wzax znjdv
34	ndxhvb bwevp jlsd vngp	34	xwzy zqlpsv
34		34	gobn xaymv qgixt nfmx xpua fcigmy pakjgu uhbvj xwzy
34	bwevp enbls ndxhvb ufwnv	34	kjvqxg tych xaymv vzxk
34	bwevp ikjo uqas dzky	34	enbls zqlpsv zxlyed ensfvb bhkur
34	itap	34	xymcdf fgbz vityg dzun yjzc
35	dkzm	35	ymize brlsjy ufwnv pmjxi
35	bxunfd	35	xpua nufsev ximp rbhcl
35		35	qgixt zgydl fzugx xpua phnkmd krli imygs eizfq
35	cakzy oisb imygs	35	blwin jpshg seink ymize
35	zxlyed kdcpmw	35	bmln eizfq zxhpgd tuoljn dzky
36	orhbqw opgikn	36	fgbz lcdg
36	dzky	36	fzugx yjqvh yonu sraoqi wiez dzky ndxhvb ebavzw
36	plaidv oisb yhbjv orhbqw	36	bsiay
36	ymize bmyaq	36	oisb uehts ndxhvb vecud rapo
36		36	enbls imygs kifp nqvaw hyme
37	wbvhkj kxql	37	kxql bsiay gcbwd bmyaq
37	clprz qzlvum lzpc mfwxua	37	chtw oshe jpnw xnbk
37	ynrgkt egdf mfwxua mfwxua wiez egdf	37	vphuzq
37	vidozh cjkfx sieol wfboa gcsrvl	37	bhkur sfoua
37	rdbhme qvid xmbelr	37	qzlvum
38	cawr ytlb	38	vznbsp vngp betfs
38	mywifz nryu zgms ldps	38	pirk
38	wqbg jawhuo fusmzc phnkmd jawhuo fusmzc lnbsm	38	rajwkv
38	ufamoh cmznf wzax ldeis cmznf	38	ufamoh gqwfb
38	ufamoh yhgxl avsylz pcdz pirk	38	fzugx cawr yxvd ruov
39		39	hlnjco fngxbj auti
39	kcfdn gestfq	39	nufsev kjvqxg zkdnsm
39		39	zauov lqan rmujwc ximp tsymb yjzc gadc drgipf gqsj
39	dnci	39	yonu uzob zdcr gadc uzob
39	djwps rpboi	39	kdyu
40	naqt lqan	40	avsylz tizwy lixvn puyqo gavl
40	lixvn	40	asgmde uomxqn naqt rdaukj clmf
40	uomxqn	40	gobn clmf hlnjco aowvmb ldso uomxqn naqt chbnzt
40	puyqo lixvn lixvn ldso ltskd	40	hbszwc zmxy gavl
40		40	efiob efiob hatcpf puyqo plaidv
41	vzxk sfoua	41	tqjc vngp tqjc jpnw rasi chtw cakzy
41	qzlvum bxunfd chtw gxehw krli	41	lcdg egdf hxzi hlnjco
41	chtw tqjc jpnw	41	ctjio krli qzlvum wzax qwuk kdcpmw
41		41	dkzm zmxy krli kxql hxzi betfs lyjpqh kdcpmw vidozh
41		41	lyjpqh ikjo ynrgkt hlnjco rhul zgydl lcdg eizfq chtw
42	wmpjr rwsan ygeuv ygeuv	42	xbkfh zqlpsv fngxbj
42	ctjio	42	qwzvrd salpzo
42	slicb smuni	42	wmpjr
42	dkzm fngxbj avsylz	42	xbkfh zmxy
42	ygeuv	42	tnyu hvbil drgipf gorjzk
43	djwps zxhpgd	43	xmbelr
43	fngxbj nryu	43	cjkfx rpboi xmbelr qdzp poangx
43	ltskd uehts	43	zdcf rasi grwao zqlpsv salpzo sraoqi qdzp
43	avsylz tnyu	43	lzpc rajwkv zdcr ziwr zdcf kjvqxg wfboa
43	ziwr ltskd rwsan	43	bhkur xmbelr vumknf
44		44	asgmde fcigmy rpboi dzky rajwkv
44	xymcdf filz	44	afew vamr
44		44	saeol bhkur iwchnp wmfyc dzky jlsd bwevp
44	ghbw ltskd jlsd ensfvb saeol	44	vznbsp itap ensfvb filz
44	jlsd xwzy xaymv	44	camp hqfkr oisb ufwnv xaymv
45		45	vidozh hatcpf oshe ximp ynrgkt avsylz chbnzt
45	dnci	45	dzun uomxqn uomxqn chtw kxql qwuk
45	lyjpqh uomxqn sfoua ltskd vphuzq qzlvum lixvn	45	avsylz hatcpf
45	chbnzt hlnjco	45	ynrgkt
45	camp ghbw wmfyc	45	hatcpf ynrgkt
46	qdzp	46	xfonm mywifz naqt gadc iuon
46	rwsan drgipf strj	46	txmue slicb gevlm
46	rajwkv efiob pakjgu qdzp hyjco poangx	46	fngxbj
46	gxehw hmpt	46	poangx hvbil dgxmc
46	drgipf zdcf	46	owfd gevlm hyjco plaidv
47	emhnc gqwfb	47	muxw fzugx ldps rpbfl
47	tfvbi aowvmb	47	ztwd csgxl iuotz rpbfl klyq rcvgx
47	bhkur tqzxce pcdz ruov bfcyhv tqzxce	47	yhgxl yxvd
47	beaul aowvmb	47	tqzxce ctjio
47		47	fownp yxvd bhkur jytcue poangx
48	clmf wrtp naqt bhkur	48	ygeuv facnds
48	gxehw smuni clmf	48	vznbsp
48	gorjzk htvnd clmf wrtp ldso	48	ygeuv hyjco rasi svcku
48	wrtp	48	rpboi clmf pfxyqk
48	svcku ldso	48	jytcue xbkfh txmue ygeuv
49	phtdyk phtdyk aowvmb camp	49	zdcr gqsj
49	iuotz zdcf avsylz zdcr jfcz vphuzq	49	bkedgy
49	icgojw	49	lgrit zcse tnyu jsie
49		49	zxhpgd salpzo lgrit nqvaw
49	drgipf grxy	49	pvafqz jsie lfwh crluh djwps
50	vngp	50	juzrdt pirk kjvqxg gldeaq
50	bauk	50	lnbsm dzun skznw pfxyqk
50		50	cmznf skznw afew
50	cawr	50	ulje vecud skznw dnci ufamoh beaul mbcse
50	yxvd tuoljn ufamoh oqbmkj ufamoh paqhws	50	dzun myrzev
51	yugvrb nljca rcvgx gobn ytlb	51	vphuzq
51	wgbnzs ldps	51	gqwfb pakjgu wgbnzs bsiay zxhpgd pkrxbv cmznf
51	ldps jqgdu dqvzl	51	kjvqxg juzrdt
51	paqhws	51	gcsrvl brtjp tliurf vznbsp
51	rcvgx	51	ikjo hvbil pmsrui ulje fgze
52	ximp	52	byroj gdofu hxzi kxql
52	bxunfd vidozh	52	brlsjy lqan kxql sfoua hjdo
52	brlsjy lyjpqh vidozh hjdo brtjp	52	blwin ynrgkt rbhcl
52	sfoua	52	pcjq sfoua kdcpmw pfxyqk
52	slicb brlsjy	52	ynrgkt qzlvum tdqyx tqjc
53	ltskd gldeaq wiez	53	ymize nqvaw
53		53	vzxk zxlyed uehts
53	owfd opgikn fupjxt saeol	53	oisb uhbvj cjkfx ctjio oisb
53	cjkfx ctjio tcmj imygs xwzy wuvzby	53	itap qdvaj
53		53	qgixt xpua ufwnv rapo xmbelr zmxy vhncjf
54	chtw lawhzq sfoua yonu uehts	54	chtw xmbelr
54	kjvqxg yjzc mfwxua jpnw	54	yjqvh lawhzq vidozh egdf vamr
54	egdf gdofu ynrgkt rajwkv lcdg bmyaq	54	ziwr
54	chtw	54	pfxyqk mktqc lyjpqh grwao ltzfb gldeaq fupjxt vidozh
54	lawhzq rbhcl ynrgkt vztbe sieol wfboa lyjpqh	54	qzlvum
55	bsiay rpslu tnyu ilspwa tizwy	55	gldeaq xpgdt
55	znjdv qdzp	55	pfxyqk hdwvb tnyu ifwgkm gadc
55	gldeaq zauov clprz zdcf zkdnsm	55	tsymb gestfq
55	tdqyx tsymb vumknf	55	poangx
55	bmln aysxe gqsj tizwy	55	dnci
56	tqzxce ilspwa	56	mrdhnf gxehw uardif
56	bmln tsymb	56	gcbwd ltderu
56	qvid bfcyhv ijpk fewha ijpk	56	zauov trmk tdqyx nqvaw
56	fownp fdma	56	gcsrvl
56	ijpk	56	ifwgkm orhbqw
57		57	nufsev ynrgkt phnkmd lyjpqh lzpc plaidv vztbe
57	kxql vidozh gestfq wzax	57	vngp opgikn wbvhkj
57	dzun egdf oijhc lzpc	57	nufsev wiez qzlvum
57	yhbjv kjvqxg mfwxua sfoua	57	kxql
57	tcmj plaidv asgmde egdf vsnzab	57	kxql sfoua grwao
58	myrzev tmwx	58	muxw vznbsp zlus dvpy
58	fxior plaidv senilk	58	hqfkr adzfq
58	zqlpsv senilk	58	ntmc
58	lnbsm pakjgu	58	bsiay pkrxbv lnbsm tliurf jawhuo kptmbv
58	yxvd	58	ximp yugvrb yugvrb lnbsm
59	lnbsm pvafqz seink	59	lixvn
59	uomxqn cmznf vphuzq myrzev myrzev	59	hatcpf puyqo
59	hatcpf ztwd zcse	59	gobn uomxqn lixvn ztwd zlus
59	hqfkr lixvn nqvaw	59	beaul
59	chbnzt lnbsm afew	59	ldps hatcpf xfonm
60	tqzxce	60	bfcyhv txmue hyjco rdaukj ijpk aobykt oijhc
60	txmue	60	tqzxce efiob tqzxce pakjgu seink
60	dnci	60	hbszwc bvxfi csgxl wmfyc kxgce
60	emhnc tizwy ctjio	60	efiob bvxfi uardif qwuk
60	gevlm kjvqxg	60	rdbhme ldso fownp fownp naqt yjprzh
61	ensfvb dzky	61	fbawn zxlyed fgbz ensfvb rpboi
61	xpua qpxrs jlsd xfonm xwzy	61	lhqras ufwnv
61	filz rpboi	61	jcxlt
61	vecud	61	saeol uqas
61	ghbw	61	qpxrs zxlyed
62	ghbw ebavzw dgxmc epsd zkdnsm	62	pvafqz efiob
62		62	ijok zdcf aobykt
62		62	ldso iuotz djwps drgipf gavl
62	rpslu dgxmc	62	ruov zkdnsm iuon clmf pakjgu drgipf owfd
62	zdcr orhbqw	62	zxhpgd gevlm
63	aobykt ygeuv xbkfh	63	bhkur nqvaw gevlm gdofu
63	dkzm ltskd ygeuv bsiay	63	naqt
63	rbhcl qwzvrd xbkfh bvxfi	63	dgxmc
63	gcbwd plaidv ygeuv xbkfh ltskd	63	dgxmc ldso ldso wrtp
63	ldso	63	naqt ygeuv tizwy iuon gorjzk byroj xbkfh
64	svcku ebavzw gevlm	64	wrtp iwchnp
64	smuni oijhc fghr	64	bvxfi ruov
64	wrtp mywifz hyjco bmln zcse xbkfh	64	dgxmc
64	clmf xpcavt smuni	64	ltskd
64		64	xbkfh txmue xpcavt
65	dzun gavl sfoua sfoua ldso kxql mywifz	65	txmue avsylz
65	nqvaw	65	gevlm chtw betfs
65	egdf sfoua hbszwc dgxmc	65	oshe tizwy cdrgmn
65	dkzm dgxmc brtjp bhkur hbszwc chtw	65	sfoua
65	txmue clmf qzlvum clprz	65	ynrgkt
66	wrtp tnyu ygeuv	66	gcbwd rasi zkdnsm
66	qwzvrd	66	ltskd rwsan ygeuv rwsan
66	zdcf fngxbj	66	yavqn gorjzk wrtp ltzfb
66	drgipf qwzvrd	66	smuni ikjo jsie afew
66	rwsan smuni	66	vamr xbkfh jytcue rwsan qwzvrd fngxbj slicb
67	fxior	67	dzky fvmy
67	zxlyed rajwkv krli hjdo	67	owfd xpua
67	ximp	67	jpshg qgap enbls fvmy xpua
67	mywifz	67	xwzy blwin tqjc dzky
67	avsylz htvnd zxlyed	67	fvmy rdbhme
68		68	enbls gxehw xwzy owfd xymcdf uqas
68	yonu ndxhvb qpxrs	68	qpxrs imygs
68		68	orhbqw filz bhkur tdqyx ensfvb
68	dzky owfd nfmx	68	enbls qpxrs fghr bwevp wzax filz
68		68	enbls zxlyed fcigmy iwchnp vamr xaymv
69	ltskd	69	efiob hatcpf chbnzt rajwkv bvxfi hatcpf naqt
69		69	zxhpgd hatcpf puyqo txmue vphuzq rajwkv gevlm
69	dnci naqt lixvn	69	gevlm hatcpf fzugx
69		69	hatcpf clmf vecud
69	ikjo hyjco bvxfi clmf chbnzt	69	hatcpf hatcpf
70	gorjzk naqt	70	mywifz
70	gobn jytcue wrtp	70	cdrgmn bvxfi
70	gorjzk	70	hbszwc pvafqz
70	bvxfi	70	smuni oijhc xpcavt
70	asgmde iuon xbkfh wrtp	70	ldso
71	dvpy	71	wzax oisb byroj
71	rpboi nqvaw	71	enbls fgbz zxlyed btclj wgbnzs bqsfpo gxehw
71	saeol gxehw jizqac itap kptmbv	71	gobn nljca oisb kjvqxg
71	wsgb seink facnds	71	gxehw enbls nljca ufwnv
71	yugvrb ksdqfr ndxhvb	71	enbls uhbvj
72	bauk	72	hatcpf vidozh
72	kxql ltskd cdrgmn	72	gxehw chbnzt
72	gcbwd qwuk uomxqn jpnw	72	yavqn
72	ynrgkt juag chbnzt chbnzt lixvn lyjpqh	72	zqlpsv jpnw
72		72	pfxyqk orhbqw ynrgkt chbnzt
73	imygs	73	jytcue fcigmy
73	fbawn pakjgu bwevp	73	qgixt zxlyed byroj hqfkr
73	ebavzw	73	xwzy lhqras bmln
73	ensfvb ndxhvb vityg qpxrs iuotz qgixt	73	asgmde xwzy wzax
73	fgbz ximp uqas dzky ikjo	73	jcxlt xpua ensfvb
74	eizfq fvmy fngxbj zdcf	74	bsiay
74	gqsj pcjq ruov oijhc gadc pcjq rhul owfd	74	zkdnsm
74		74	camp fvmy bsiay nufsev gqsj
74	jpshg fnvpi zgydl	74	djwps zgms pmjxi zdcr
74		74	ximp kdcpmw jsie bxunfd djwps fvmy uhbvj vumknf
75	emhnc ctjio iuon ijok	75	htvnd
75	phnkmd hyjco	75	emhnc
75	csgxl	75	avsylz ldso emhnc aobykt wkqma bvxfi gobn iwchnp
75	gcbwd ijpk kxgce vznbsp clmf	75	iuon bfcyhv qwuk hyjco
75		75	tfvbi tdqyx hyjco
76	juzrdt asgmde kjvqxg lgrit	76	paqhws crluh dnci gcpjm jawhuo
76	grxy dzun cmznf	76	gcpjm dkzm lgrit yhgxl zlus
76	beaul gcpjm	76	kjvqxg
76	uhbvj zmxy lfwh pcdz	76	mywifz
76	xfonm oijhc fghr crluh	76	mbcse
77	sfoua	77	chbnzt kxql uomxqn hlnjco puyqo egdf
77	dnci chtw jpnw puyqo juag	77	hatcpf chbnzt lyjpqh
77	uomxqn wmfyc svcku kxql	77	vidozh uomxqn
77	lixvn slicb	77	hatcpf vidozh qzlvum muxw
77	egdf	77	ruov lixvn ynrgkt hvbil puyqo juag chtw lixvn
78	puyqo rdbhme	78	zgms naqt
78		78	ldso sieol lixvn
78	clmf dkzm hatcpf	78	muxw
78	puyqo	78	juag pakjgu aobykt puyqo muxw txmue
78	wmfyc chbnzt	78	efiob
79	naqt lyjpqh	79	phnkmd afew gestfq
79	slicb hbszwc	79	jpnw
79	hbszwc lcdg	79	qzlvum efiob vidozh
79	jpnw zmxy vzxk aobykt egdf txmue	79	qgap
79		79	lyjpqh dgxmc fzugx
80		80	iuotz ghbw hatcpf chtw
80		80	egdf rdaukj hvbil ctjio hatcpf
80	egdf chbnzt	80	vamr
80	hatcpf gldeaq lixvn	80	kxql orhbqw qzlvum
80	phnkmd bsiay qzlvum uomxqn qzlvum	80	puyqo kjvqxg kxql hatcpf
81	enbls kdcpmw fgbz zgydl	81	xfonm
81		81	xwzy jpshg slicb fgbz pmjxi
81	eizfq	81	oisb dzky slicb fxior cakzy
81		81	enbls fgbz cakzy tdqyx saeol wmfyc jpshg kdcpmw
81	brlsjy	81	enbls bhkur cakzy ndxhvb cakzy ufwnv
82	dkzm dzky	82	btclj
82	strj	82	kptmbv aowvmb enbls nufsev
82	btclj	82	ymize iuotz
82	ksdqfr xpua enbls iuotz svcku	82	nqpst
82	svcku nqvaw pfxyqk ymize	82	pmsrui
83		83	pvafqz tnyu tdqyx grxy
83	zdcf gyoz lcdg gyoz crluh	83	salpzo djwps
83	zdcf epsd qgap	83	avsylz icgojw ximp jfcz
83	jfcz lgrit gxehw epsd lqan	83	drgipf
83		83	gadc camp gcpjm
84	nufsev	84	gqsj fewha
84		84	clprz mgijk htvnd rwsan
84	vumknf bmln rbhcl mrdhnf tnyu	84	mrdhnf gxehw ndpmr fnvpi
84	bsiay tuoljn gywis	84	jsie gcbwd
84	mgijk jvkdxs qgap	84	qdzp amckw gadc qdzp
85	vznbsp afew ilspwa kdyu wmpjr gadc	85	salpzo avsylz uzob
85	fxior kjvqxg	85	kgzjxv zdcr trmk vngp tnyu
85	rmujwc poangx djwps pakjgu	85	ifwgkm kcfdn gxehw qdzp jsie
85	yonu aysxe qdzp drgipf	85	trmk
85	mrdhnf zdcr	85	dnwm svcku salpzo plaidv
86	lawhzq vidozh ynrgkt nqvaw kxql bhkur sraoqi uehts	86	dzun
86	bmyaq sfoua zmxy	86	rbhcl camp
86	egdf kxql phnkmd	86	hvbil tcmj hyme uhbvj
86	wzax lyjpqh vidozh	86	ikjo wbvhkj xnbk kxql fupjxt
86	ynrgkt xmbelr seink	86	vztbe ynrgkt sfoua opgikn svcku
87		87	sraoqi vumknf dkzm bhkur
87	yhbjv djwps zdcf camp	87	kifp
87	lawhzq afew opgikn uhbvj fngxbj	87	rpslu gqsj vsnzab
87	fghr	87	lawhzq gestfq mfwxua rpslu djwps cdrgmn
87	hmpt	87	wiez plaidv
88	vznbsp xwzy fgbz svcku	88	rapo opgikn
88	qdvaj saeol dnci rasi	88	gxehw
88		88	lqan ymize tdqyx grwao
88	xwzy grwao filz bmyaq nufsev jytcue	88	opgikn oisb
88	ymize fzugx mfwxua	88	zxhpgd juag
89	gevlm sieol zkdnsm aobykt	89	muxw vumknf
89	vumknf rdaukj	89	fnvpi dnci txmue naqt uhbvj
89		89	gqsj nryu bsiay dgxmc
89	tdqyx ldso gevlm fngxbj fngxbj gevlm uhbvj	89	gadc facnds
89	aobykt	89	rpslu txmue gadc avsylz gldeaq
90		90	rajwkv rwsan tibvm
90	juag	90	wmpjr rdbhme gyoz
90	icgojw	90	brtjp vumknf vumknf wmfyc tibvm bhkur
90	gcpjm gdofu tibvm zdcr	90	drgipf pakjgu wmpjr grxy
90	lgrit bkedgy	90	rwsan jsie mywifz qgap gcpjm epsd
91		91	juag zlus yhgxl scdbnw rpboi csgxl
91	fownp	91	betfs senilk
91	fownp nufsev	91	aozfn
91	kxgce qxjv ytlb fghr ximp yonu	91	juzrdt
91		91	jawhuo nqvaw cmznf fownp ijpk ctjio
92	lyjpqh slicb chbnzt chtw	92	uomxqn
92		92	sfoua puyqo clprz
92		92	qzlvum wuvzby uomxqn
